timestamp,ecn_mark_rate_percent,nvmeof_p99_ms,gpu_util_percent,queue_p90_min
2025-09-16 10:26:00+00:00,0.17888940803823217,0.37536206976733555,86.67837323738254,6.684010243868881
2025-09-16 10:27:00+00:00,0.1369904629313875,0.37874868110701015,84.95254842096308,7.293031061136474
2025-09-16 10:28:00+00:00,0.1342913942169259,0.38702432408596044,86.46606941877525,6.892514829634386
2025-09-16 10:29:00+00:00,0.15376195216044947,0.38578524051561225,85.59527040641252,6.905240380024845
2025-09-16 10:30:00+00:00,0.1795543878474528,0.3682617201877332,85.29929546479363,6.919426544924156
2025-09-16 10:31:00+00:00,0.16942965272203925,0.3378597281980776,86.35883887564172,6.974777122279907
2025-09-16 10:32:00+00:00,0.1629716103957338,0.3704984893242848,84.97524502258354,6.8006422564698745
2025-09-16 10:33:00+00:00,0.1515321610731293,0.3781450788334258,86.674580599621,6.804880052377364
2025-09-16 10:34:00+00:00,0.15192501368972894,0.37473150006953204,85.14309117245473,7.106663561235229
2025-09-16 10:35:00+00:00,0.15310070531697004,0.38034416529433346,86.93787727255587,6.697120580273828
2025-09-16 10:36:00+00:00,0.1453163682244796,0.4037890059158268,86.9831505273263,6.896822210065679
2025-09-16 10:37:00+00:00,0.17821216623342243,0.3820312650185538,86.75387345740026,7.0352983665535795
2025-09-16 10:38:00+00:00,0.17140531466808384,0.3735192957459988,87.53297758069333,7.18218661170161
2025-09-16 10:39:00+00:00,0.1719081092901511,0.3713990094378383,87.12323490908231,6.773633758844504
2025-09-16 10:40:00+00:00,0.17637808459060886,0.38090762698946456,87.49842929531842,6.91701297528991
2025-09-16 10:41:00+00:00,0.1302478768384551,0.3674687380570533,85.06634234009917,6.983680297795114
2025-09-16 10:42:00+00:00,0.16067990607839683,0.37428837500595374,87.13646609263681,6.6727748297674845
2025-09-16 10:43:00+00:00,0.14285221063933484,0.39481987115753947,84.44058971305398,6.950221994688538
2025-09-16 10:44:00+00:00,0.14483219066452446,0.37672013769155316,86.58672967910667,6.6863408100455075
2025-09-16 10:45:00+00:00,0.14410382290552826,0.36771381309034723,86.13115137338777,7.060723580572604
2025-09-16 10:46:00+00:00,0.14367476795591685,0.3853027238678773,86.88389217040086,6.814160575860868
2025-09-16 10:47:00+00:00,0.1453396139769273,0.37269292043498187,84.60971326022437,7.111664765237865
2025-09-16 10:48:00+00:00,0.1380882179993658,0.36664166791086483,85.07465835369607,6.991769674669037
2025-09-16 10:49:00+00:00,0.15844879594657318,0.3870271484414059,86.56255856242215,6.927120016724475
2025-09-16 10:50:00+00:00,0.1643648352136312,0.37514999662672543,86.0446389874233,7.126778027590678
2025-09-16 10:51:00+00:00,0.15970850902013958,0.3507791298227613,84.30668779213478,6.80834547744378
2025-09-16 10:52:00+00:00,0.14887052594297934,0.36000509915066375,86.45169098437135,7.028018260361892
2025-09-16 10:53:00+00:00,0.1423002881311286,0.3698132515949992,84.6762544991324,6.78250269069606
2025-09-16 10:54:00+00:00,0.14975111616110018,0.3854479000363754,86.23989342883873,6.868083839388083
2025-09-16 10:55:00+00:00,0.146437586066086,0.3667943147549135,87.26771518934156,6.897178007023975
2025-09-16 10:56:00+00:00,0.14570556239913285,0.3709180079269371,84.30471743813182,6.6640672691589415
2025-09-16 10:57:00+00:00,0.15832452487772608,0.35834514371577253,86.65444807658741,7.129841694474761
2025-09-16 10:58:00+00:00,0.17882664970498072,0.3868364551982337,86.81555018229878,7.060066685054827
2025-09-16 10:59:00+00:00,0.17368404698828613,0.34778133915799775,86.19760511167757,6.673982619077197
2025-09-16 11:00:00+00:00,0.1490659402012157,0.3738701895289768,84.33507081497586,6.982756113182943
2025-09-16 11:01:00+00:00,0.18026661176342043,0.4017738674999503,87.19710741049978,7.349736407592757
2025-09-16 11:02:00+00:00,0.16842559943559854,0.37703181571886196,86.32393683804356,6.813640469544682
2025-09-16 11:03:00+00:00,0.1562370786597326,0.38633871429526145,87.02882404923093,7.3024810136866645
2025-09-16 11:04:00+00:00,0.13862506368910374,0.3957046149704592,87.18931941111208,7.250002021667729
2025-09-16 11:05:00+00:00,0.1776494671417947,0.39582001707347303,86.89275370627948,7.175430376162156
2025-09-16 11:06:00+00:00,0.13885360607972583,0.37637695225137235,85.887867645546,7.22092930953965
2025-09-16 11:07:00+00:00,0.16838767021902898,0.3642288226181031,84.84871955526127,6.7503901850396835
2025-09-16 11:08:00+00:00,0.1823865741749796,0.3783040591941461,87.53028575447823,7.125302620536842
2025-09-16 11:09:00+00:00,0.15995359232088677,0.37686374632845615,85.58855350209654,6.8656606517045775
2025-09-16 11:10:00+00:00,0.15266369840194355,0.38403713695256403,85.50456850173882,7.023404509038324
2025-09-16 11:11:00+00:00,0.15665578567219426,0.40656202004679665,87.31737394483696,7.244723837125912
2025-09-16 11:12:00+00:00,0.1422955940997465,0.37332843565565954,85.16947239927427,6.7271798768612125
2025-09-16 11:13:00+00:00,0.14238355064893551,0.384645259769041,84.95344142392557,6.823252436094277
2025-09-16 11:14:00+00:00,0.16182098797082073,0.39474255725350027,85.36701575891881,6.780390194692315
2025-09-16 11:15:00+00:00,0.1329869355027778,0.4019293907889742,85.41372214204713,6.7494858114793015
2025-09-16 11:16:00+00:00,0.12489590426411372,0.36794059306094906,86.81884107743768,6.95212761322052
2025-09-16 11:17:00+00:00,0.14394987764237943,0.39465815360501943,85.48374706373723,7.28090588458488
2025-09-16 11:18:00+00:00,0.16352459820837614,0.3718940967147998,87.13154298938686,7.084517472258615
2025-09-16 11:19:00+00:00,0.14972133787877795,0.38614040713841347,87.4350290299376,6.670566885438255
2025-09-16 11:20:00+00:00,0.13934175538707283,0.3954300897747884,86.85035726897175,7.222532556668366
2025-09-16 11:21:00+00:00,0.15436367551317318,0.3680119952659241,85.13875077332538,6.946243750374997
2025-09-16 11:22:00+00:00,0.1614680378120777,0.3646625478926605,87.10881935279087,7.179724464248312
2025-09-16 11:23:00+00:00,0.15052113962536395,0.4026919287097197,84.5717412150511,6.963468702696444
2025-09-16 11:24:00+00:00,0.13864613653113914,0.3966067017510852,87.57180213396813,7.2035889722880615
2025-09-16 11:25:00+00:00,0.17195219776081153,0.36859943515273547,84.60242623383749,6.8493118319074275
2025-09-16 11:26:00+00:00,0.17387321589010046,0.38083597042709316,87.52580381512313,7.200093287842315
2025-09-16 11:27:00+00:00,0.16301634978686735,0.37749528192547394,85.74250472705255,6.764400084879654
2025-09-16 11:28:00+00:00,0.15949530144257773,0.39465469138359033,87.08595369229484,7.074934037812192
2025-09-16 11:29:00+00:00,0.16876036471221362,0.4035110817995685,85.3105412127052,6.663411409806269
2025-09-16 11:30:00+00:00,0.17882818511224063,0.37514818226894225,86.98289430869406,6.760412173681094
2025-09-16 11:31:00+00:00,0.17185129449568862,0.3906050340672283,86.09037740140813,6.761833765544063
2025-09-16 11:32:00+00:00,0.15958155982910927,0.39440494444817736,87.52578099768469,7.310324365028817
2025-09-16 11:33:00+00:00,0.16820583936577072,0.3687458453110758,87.33230840298428,7.163716132968409
2025-09-16 11:34:00+00:00,0.14975105949371595,0.36769818192628695,86.23614723517012,7.0837164172942435
2025-09-16 11:35:00+00:00,0.12876052273667,0.37757345112914875,86.05703171511392,7.144326695225767
2025-09-16 11:36:00+00:00,0.1531092775500121,0.3856109245343185,85.18339284892635,7.02456228894753
2025-09-16 11:37:00+00:00,0.14892875767842087,0.39866818147446875,86.15525572646543,6.711294913746947
2025-09-16 11:38:00+00:00,0.15477837644213333,0.3697940682867593,85.73125140841421,6.790345824161128
2025-09-16 11:39:00+00:00,0.14423912101430622,0.3877706125970128,84.64576004111795,6.979920777994924
2025-09-16 11:40:00+00:00,0.1357637527551783,0.3805530616946845,86.70022489610821,6.8076174945710415
2025-09-16 11:41:00+00:00,0.15182644535765433,0.3702564069033786,86.86275872649432,7.0273095682117654
2025-09-16 11:42:00+00:00,0.15070255118614156,0.39292584148829784,86.82765754357366,6.988554150085779
2025-09-16 11:43:00+00:00,0.14687617594952238,0.38732417345836756,87.5907397346812,7.324944505497496
2025-09-16 11:44:00+00:00,0.17886420036851966,0.37735512028214013,85.28126632811544,7.022450877864058
